trade_time,trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2018-07-10 11:30:00,2018-07-10T00:00:00.000000000,4238430300.0,206875800.0,945078120.0,258032460.0,1759207380.0,50527020.0,223851240.0,17570760.0,2296886240.0,99902080.0,335129080.0,61616920.0,,,,
2018-07-10 14:00:00,2018-07-10T00:00:00.000000000,4438775400.0,298107120.0,624097440.0,84006600.0,1899192240.0,140924220.0,250802460.0,29195040.0,2534910440.0,209282920.0,389593600.0,26309160.0,,,,
2018-07-10 15:00:00,2018-07-10T00:00:00.000000000,6303748380.0,333790320.0,760007700.0,100530660.0,2892246000.0,88478880.0,301826640.0,36538200.0,3478130360.0,180525720.0,423319320.0,101883920.0,,,,
2018-07-11 10:00:00,2018-07-11T00:00:00.000000000,7771543440.0,680728500.0,1513526040.0,226361940.0,3522746880.0,278081940.0,422139000.0,128622540.0,4264653320.0,323821880.0,626818360.0,143793120.0,,,,
2018-07-11 10:30:00,2018-07-11T00:00:00.000000000,11384762100.0,906589740.0,2030729880.0,283299720.0,4931583480.0,307697580.0,579300660.0,156776460.0,6053007040.0,413234200.0,825817560.0,218914680.0,,,,
2018-07-11 11:00:00,2018-07-11T00:00:00.000000000,6738672840.0,384773760.0,1149000720.0,101083860.0,2396519640.0,78148200.0,243124680.0,38998620.0,3094158280.0,194137280.0,376879320.0,99281840.0,,,,
2018-07-11 11:30:00,2018-07-11T00:00:00.000000000,5884107060.0,285983640.0,906055140.0,68124120.0,2119678860.0,73801020.0,165233580.0,32463840.0,2775287440.0,180942480.0,368278280.0,54868880.0,,,,
2018-07-11 14:00:00,2018-07-11T00:00:00.000000000,3386515200.0,211309620.0,461010540.0,51850800.0,1615600560.0,93919500.0,139184580.0,15154680.0,3182034400.0,211537800.0,386295320.0,81154680.0,,,,
2018-07-11 15:00:00,2018-07-11T00:00:00.000000000,5964841020.0,447347640.0,1258017360.0,127063380.0,2736659040.0,221659560.0,237712080.0,29553660.0,3439379480.0,285005240.0,301139200.0,105278560.0,,,,
2018-07-12 10:00:00,2018-07-12T00:00:00.000000000,6690512820.0,444324300.0,941082180.0,179339460.0,2756411700.0,107867220.0,276379140.0,55284720.0,3926548920.0,356243640.0,588837960.0,143835080.0,,,,
2018-07-12 10:30:00,2018-07-12T00:00:00.000000000,10102868040.0,758041620.0,1511970180.0,271572540.0,4332312900.0,156944580.0,432226800.0,104301060.0,6076249600.0,525058320.0,978609880.0,221267760.0,,,,
2018-07-12 11:00:00,2018-07-12T00:00:00.000000000,6071157300.0,511330620.0,925102860.0,171623640.0,2538117960.0,103475100.0,224852220.0,63700980.0,3669703760.0,286390480.0,670022960.0,171780400.0,,,,
2018-07-12 11:30:00,2018-07-12T00:00:00.000000000,5288406960.0,494259180.0,850894560.0,161046780.0,2092120320.0,136327260.0,172092000.0,22788480.0,3582457280.0,315372520.0,567266840.0,215916000.0,,,,
2018-07-12 14:00:00,2018-07-12T00:00:00.000000000,5555502660.0,828988740.0,1022396880.0,117177360.0,2167167120.0,232110660.0,276053220.0,19262400.0,2512572680.0,464679040.0,647446920.0,61747800.0,,,,
2018-07-12 15:00:00,2018-07-12T00:00:00.000000000,5329283280.0,448149960.0,638168880.0,67690920.0,2253671220.0,96103260.0,207236820.0,20666940.0,3981722160.0,421692200.0,673052960.0,82702640.0,,,,
2018-07-13 10:00:00,2018-07-13T00:00:00.000000000,4037233560.0,538925460.0,474317520.0,68750820.0,1929288480.0,164009700.0,179238660.0,33957120.0,2303209280.0,445748080.0,342532000.0,61845640.0,,,,
2018-07-13 10:30:00,2018-07-13T00:00:00.000000000,6302370000.0,807566520.0,677677980.0,91310940.0,2890508880.0,223039620.0,241865280.0,36904320.0,3928171440.0,748852400.0,539272680.0,121747480.0,,,,
2018-07-13 11:00:00,2018-07-13T00:00:00.000000000,4540542300.0,448748040.0,553690140.0,98237520.0,1845548880.0,118730340.0,156103860.0,13256100.0,2872403520.0,468038160.0,331800160.0,113644520.0,,,,
