trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2022-06-16,4160.1722211649285,4127.1362412922435,4121.579890406704,4071.2502706607147,2818.462204214646,2907.8920485509484,2892.4141413721604,2897.4131580477506,5726.09363370124,5123.790582902733,5529.386646403152,4994.5212843267855,,,,
2022-06-17,4192.440831019477,4169.503571386902,4134.187075953831,4076.249680618547,2848.465901723635,2919.7369812935217,2893.611828387221,2896.8137345959785,5731.718428929171,5201.16096616712,5532.4123512664755,5000.912960457672,,,,
2022-06-20,4228.878200205229,4198.055163365002,4180.542727427111,4126.243780196867,2837.207143218798,2924.5533733170996,2908.183687070463,2911.1998974385024,5753.53761528426,5187.63217317027,5555.016146421887,5021.56299103438,,,,
2022-06-21,4219.720144848382,4185.430309769244,4170.069065587959,4118.744665260119,2833.9071622777255,2919.134932290574,2902.3948664976683,2906.0048941898135,5717.354131245403,5152.985264275898,5520.131549174164,4990.91572343244,,,,
2022-06-22,4183.477627904265,4151.634547835983,4137.0964264647055,4086.4407855325885,2817.601374098307,2902.8796092109965,2887.024549804386,2889.4208453574593,5670.988360240836,5107.779297432764,5474.567993585301,4948.468438358096,,,,
2022-06-23,4207.63930586701,4177.272712061214,4159.401447048083,4104.323290381757,2829.2483656550344,2919.3356152915567,2899.999492467546,2901.8089300274105,5707.717323938571,5142.426206327136,5509.452590833024,4988.785164722144,,,,
2022-06-24,4265.315569390981,4231.462468264547,4215.64889025834,4162.970214887096,2872.924583992762,2962.2817775017984,2942.3177669996994,2941.770493478866,5783.720823075468,5212.04999467678,5588.476882557459,5060.076936951255,,,,
2022-06-27,4339.164568970661,4308.765417973962,4291.679916942548,4238.922789246467,2923.9772303164173,3013.6566257533036,2996.812526184972,2996.1182197728444,5846.814636952269,5270.124813394967,5652.728615243316,5123.993698260113,,,,
2022-06-28,4364.300508141581,4334.015125165479,4316.700331336076,4265.458119022654,2933.68305661369,3026.299654815197,3006.7932513104797,3004.5101480976505,5905.726440111012,5323.41505898012,5710.928938202528,5180.699337780279,,,,
2022-06-29,4365.274769349757,4334.986267749768,4317.476158138976,4266.419544014544,2936.7889210288176,3028.7078508269865,3008.5897818330714,3006.3084184529653,5893.544061062754,5317.475588883943,5700.427962500407,5168.407652913192,,,,
2022-06-30,4385.1496979965295,4357.516775705275,4338.811395218728,4287.955463832897,2981.629838522218,3075.0656240539297,3055.8984189279786,3053.063447691168,5884.089080308881,5306.586560374282,5694.376552773761,5163.490978966356,,,,
2022-07-01,4361.767429000325,4333.04398258119,4315.536591131725,4264.881264027518,2963.1887685573997,3057.204836966493,3038.931186214615,3036.2795910415566,5876.6341916375595,5300.152134436757,5687.61321249104,5157.263191967032,,,,
2022-07-04,4357.090975201084,4326.440213008023,4307.778323102724,4249.4984641572655,2945.912397748254,3039.544732880038,3018.9697359635998,3017.2978484021155,5906.090093216931,5325.394882345514,5713.064729870756,5176.929887754372,,,,
2022-07-05,4403.270956468588,4374.997342222479,4354.327931276729,4294.300868779376,2977.5533914773637,3072.6574280421405,3052.1057433802853,3054.861718046484,5938.818872749565,5356.412115069999,5745.635552811233,5204.299372725089,,,,
2022-07-06,4345.789545186252,4315.757644580844,4295.171137555598,4232.192814303232,2934.0712896655814,3028.3064848250215,3009.188625340602,3009.505343529082,5888.271091026941,5308.071427898327,5693.308656939648,5157.918748493276,,,,
2022-07-07,4325.135207572938,4293.421365142193,4275.387554081646,4214.887164449197,2900.683247202963,2993.989691657024,2976.252232426426,2980.9328256612916,5885.5436927325545,5304.936707569788,5691.8847958274955,5160.0493072035715,,,,
2022-07-08,4349.102033294048,4315.951873097701,4300.020055073724,4237.961364254576,2921.2595989531815,3011.4491127424963,2994.8163811598706,2999.115337031704,5880.998028908577,5301.637001960801,5687.435229852021,5155.952078914543,,,,
2022-07-11,4274.668476989464,4248.7488062648945,4224.958811893141,4169.700189830331,2868.071670844126,2961.679728498851,2944.114297522291,2950.1624218036714,5789.175619664241,5218.814391175205,5597.553997147428,5079.907521870157,,,,
2022-07-12,4245.635492985843,4212.428073612481,4195.283436682212,4136.050315114153,2852.93058182038,2943.4175754094495,2927.3466793114376,2934.3776042403465,5762.083463273337,5195.2214960709425,5574.060288796921,5051.554702110075,,,,
2022-07-13,4217.771622432032,4186.984137904105,4168.517411982159,4107.592135354185,2832.9365796479983,2923.5499583121878,2907.1856145579122,2912.198936524789,5704.626272538267,5141.766265205339,5511.588382501252,4995.832397379275,,,,
